Id,Timestamp (UTC),Timestamp (Local),ETA (UTC),ETA (Local),State,Event,Latitude,Longitude,Period,Sailing Time,Total Running Hours ME,Heading,Course Made Good,Speed Over Ground,Speed Through Water,Distance Over Ground,Distance Through Water,Water Depth,Water Depth Below Keel,Draft Forward,Draft Aft,Mean Draft,Trim,Air Temp,Air Temp (Weather Provider),Engine Room Temp,Cooling Water Temp (LT),Air Press,Air Press (Weather Provider),Sea Water Temp,Sea Water Temp (Weather Provider),Sea State,Douglas Sea Scale,Wind Speed True,Wind Speed True (Weather Provider),Wind Speed Rel.,Wind Direction True,Wind Direction True (Weather Provider),Wind Direction Rel.,Wave Height,Wave Height (Weather Provider),Wave Direction,Swell Height,Swell Height (Weather Provider),Swell Direction,Swell Direction (Weather Provider),Swell Period (Weather Provider),Visibility (Weather Provider),Cargo Weight,Cargo TEU full,Cargo TEU empty,Cargo Reefers,Cargo Volume,Cargo Passengers,Ballast Weight,AVG Shaft RPM,AVG Slip,Total FOC,Total FOC (ISO),Total FOC ME,Total FOC ME (ISO),Total FOC AE,Total FOC AE (ISO),Total FOC AB,Total FOC AB (ISO),Total FOC IGS,Total FOC IGS (ISO),Total FOC INC,Total FOC INC (ISO),Total FOC HFO,Total FOC HFO HS,Total FOC HFO LS,Total FOC HFO LLS,Total FOC LFO,Total FOC MDO,Total FOC MGO,Total FOC Propane,Total FOC Butane,Total FOC LNG,Total FOC Methanol,Total FOC Ethanol,Total FOC Undef,Total SFOC ME,Total SFOC AE,Total SFOC ME (ISO),Total SFOC AE (ISO),Total CO2,Total CO2 ME,Total CO2 AE,Total CO2 AB,Total CO2 IGS,Total CO2 INC,Total CO2 Undef,Total Power ME (AVG),Total Power AE (AVG),Total Generated Energy ME,Total Generated Energy AE,Total Generated Electrical Energy,Total Generated Shaft Energy,Total Shaft Power (AVG),Total Shaft Power Corrected (AVG),Total Electrical Power (AVG),ME Load (AVG),AE Load (AVG),Delivered Power (corrected),EEOI (Weight),EEOI (TEU),Power Added Or Reduced By wind,Speed Loss,Speed Loss (Uncorrected),Total Fuel Oil ROB,Total Fresh Water ROB,Fuel Oil HFO ROB,Fuel Oil HFO HS ROB,Fuel Oil HFO LS ROB,Fuel Oil HFO LLS ROB,Fuel Oil LFO ROB,Fuel Oil MDO ROB,Fuel Oil MGO ROB,Fuel Oil Propane ROB,Fuel Oil Butane ROB,Fuel Oil LNG ROB,Fuel Oil Methanol ROB,Fuel Oil Ethanol ROB,Circulation Lub Oil ME ROB,Circulation Lub Oil AE ROB,Circulation Lub Oil Undef ROB,Total Circulation Lub Oil ROB,Cylinder Lub Oil ROB,Cylinder HS Lub Oil ROB,Cylinder LS Lub Oil ROB,Undefined Lub Oil ROB,Fresh Water Drinking ROB,Fresh Water Boiler ROB,Fresh Water Undefined ROB,Total Fuel Oil Bunkered,Fuel Oil HFO Bunkered,Fuel Oil HFO HS Bunkered,Fuel Oil HFO LS Bunkered,Fuel Oil HFO LLS Bunkered,Fuel Oil LFO Bunkered,Fuel Oil MDO Bunkered,Fuel Oil MGO Bunkered,Fuel Oil Propane Bunkered,Fuel Oil Butane Bunkered,Fuel Oil LNG Bunkered,Fuel Oil Methanol Bunkered,Fuel Oil Ethanol Bunkered,Circulation Lub Oil ME Bunkered,Circulation Lub Oil AE Bunkered,Circulation Lub Oil Undef Bunkered,Total Circulation Lub Oil Bunkered,Cylinder Lub Oil Bunkered,Cylinder HS Lub Oil Bunkered,Cylinder LS Lub Oil Bunkered,Undefined Lub Oil Bunkered,Total Fuel Oil Gain/Loss,Fuel Oil HFO Gain/Loss,Fuel Oil HFO HS Gain/Loss,Fuel Oil HFO LS Gain/Loss,Fuel Oil HFO LLS Gain/Loss,Fuel Oil LFO Gain/Loss,Fuel Oil MDO Gain/Loss,Fuel Oil MGO Gain/Loss,Fuel Oil Propane Gain/Loss,Fuel Oil Butane Gain/Loss,Fuel Oil LNG Gain/Loss,Fuel Oil Methanol Gain/Loss,Fuel Oil Ethanol Gain/Loss,Circulation Lub Oil ME Gain/Loss,Circulation Lub Oil AE Gain/Loss,Circulation Lub Oil Undef Gain/Loss,Total Circulation Lub Oil Gain/Loss,Cylinder Lub Oil Gain/Loss,Cylinder HS Lub Oil Gain/Loss,Cylinder LS Lub Oil Gain/Loss,Undefined Lub Oil Gain/Loss,Total Cylinder Lub Oil Consumption,Total Cylinder HS Lub Oil Consumption,Total Cylinder LS Lub Oil Consumption,Total Circulation Lub Oil Consumption ME,Total Circulation Lub Oil Consumption AE,Total Fresh Water Consumption Undefined,Total Fresh Water Consumption Domestic,Total Fresh Water Consumption Boiler,Total Fresh Water Consumption Washing,Total Oily Water Discharge Undefined,Total Oily Water Discharge Via OWS,Total Oily Water Discharge Via ODME,Estimation Score,Completeness Score,Plausibility Score,vessel_id
560,03.04.2018 04:00,03.04.2018 12:00,-,-,In Port,NOON,0,0,16.4,16.4,0,,,,,,,,,8,8.9,8.45,0.9,,,34,33,,,12,,0,,0.1,,,,,,,,,,,,,,,7636,0,44,0,,,6158.3,,,3.5,3.44,,,2.7,2.65,0.8,0.79,,,,,0,0,0,0,0,0,3.5,0,0,0,0,0,0,,258.1,,253.5,11.2,0,8.7,2.6,0,0,0,0,638,0,10461,9938,0,0,,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6,61.8,97.5,1
561,02.04.2018 11:37,02.04.2018 19:37,-,-,Manoeuvring,ARRI,0,0,5.8,5.8,5.4,,,8.8,10,51,58,,,8,8.9,8.45,0.9,,,0,0,,,,,0,,0.1,,,,,,,,,,,,,,,7636,0,44,0,,,6158.3,0,,5,4.72,3.6,3.4,1.2,1.13,0.2,0.19,,,,,5,5,0,0,0,0,0,0,0,0,0,0,0,243.8,292.4,230.2,276.1,15.6,11.2,3.7,0.6,0,0,0,2546,708,14769,4105,3899,14769,2546,,672,17,,,39.99,,,,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4,68.7,87,1
562,02.04.2018 05:50,02.04.2018 13:50,-,-,At Anchor,DEPA,29.655,122.52,17.3,17.3,0,,,,,,,,,8,8.9,8.45,0.9,,,31,33,,,15,,0,,0.1,,,,,,,,,,,,,,,7636,0,44,0,,,6158.3,,,3.1,2.85,,,2.4,2.21,0.7,0.64,,,,,3.1,3.1,0,0,0,0,0,0,0,0,0,0,0,,247.7,,227.9,9.7,0,7.5,2.2,0,0,0,0,560,0,9689,9205,0,0,,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.3,61.8,100,1
563,01.04.2018 12:30,01.04.2018 20:30,-,-,Manoeuvring,ARRI,29.65333333,122.52,0.8,0.8,1.1,,,6.3,6.3,5,5,,,8,8.9,8.45,0.9,,,0,0,,,,,0,,0.1,,,,,,,,,,,,,,,7636,0,44,0,,,6158.3,0,,1.5,1.42,1.1,1.04,0.4,0.38,,,,,,,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,248.5,288.8,234.7,272.7,4.7,3.4,1.2,0,0,0,0,5533,1731,4426,1385,1316,4426,5533,,1645,25,,,122.36,,,,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.7,66.7,74.7,1
564,01.04.2018 11:43,01.04.2018 19:43,-,-,At Sea,EOSP,29.67666667,122.585,8.5,8.5,7.5,271,271,14.3,15.2,121,130,,,8,8.9,8.45,0.9,,,37,33,,,15,,2,,4.5,,8.5,180,,328.5,1,,,,,,,,,7636,0,44,0,,,6068,72,-16.2,10.4,9.56,9.3,8.55,1.1,1.01,,,,,,,10.4,10.4,0,0,0,0,0,0,0,0,0,0,0,216.9,238.8,199.3,219.5,32.4,29,3.4,0,0,0,0,5044,542,42878,4606,4376,42878,5044,6795,515,36,,6795,35,,-1750.4,12.9,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.4,71.1,100,1
565,01.04.2018 03:12,01.04.2018 11:12,-,-,Manoeuvring,BOSP,31.09333333,122.53666670000001,22.2,22.2,7.8,90,90,3.2,3.2,70,70,,,8,8.9,8.45,0.9,,,33,33,,,12,,4,,9.3,,10.1,158,,59.4,1,,,,,,,,,7636,0,44,0,,,6068,,,8.5,7.82,4.2,3.86,3.4,3.13,0.9,0.83,,,,,8.5,8.5,0,0,0,0,0,0,0,0,0,0,0,275.1,258.2,253.1,237.5,26.5,13.1,10.6,2.8,0,0,0,688,593,15265,13170,12512,15265,688,627,564,12,,627,49.53,,60.1,60.2,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,70.8,82.9,1
566,31.03.2018 05:00,31.03.2018 13:00,-,-,In Port,DEPA,0,0,25,25,0,,,,,,,,,8,8.9,8.45,0.9,,,30,33,,,14,,0,,0.1,,,,,,,,,,,,,,,7636,0,44,0,,,6338.9,,,5.2,5.11,,,3.9,3.83,1.3,1.28,,,,,0,0,0,0,0,0,5.2,0,0,0,0,0,0,,265.8,,261.3,16.7,0,12.5,4.2,0,0,0,0,587,0,14675,13942,0,0,,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6,61.8,97.6,1
567,30.03.2018 04:00,30.03.2018 12:00,-,-,In Port,NOON,0,0,24,24,0,,,,,,,,,6.5,8,7.25,1.5,,,28,33,,,14,,0,,0.1,,,,,,,,,,,,,,,0,0,44,0,,,6338.9,,,5.2,5.11,,,4.1,4.03,1.1,1.08,,,,,0,0,0,0,0,0,5.2,0,0,0,0,0,0,,273.8,,269.3,16.7,0,13.1,3.5,0,0,0,0,624,0,14976,14227,0,0,,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6,61.8,91.5,1
568,29.03.2018 04:00,29.03.2018 12:00,-,-,In Port,NOON,0,0,12.1,12.1,0,,,,,,,,,6.1,7.3,6.7,1.2,,,32,32,,,14,,0,,0.1,,,,,,,,,,,,,,,0,0,44,0,,,6338.9,,,2.4,2.36,,,1.9,1.87,0.5,0.49,,,,,0,0,0,0,0,0,2.4,0,0,0,0,0,0,,270,,265.5,7.7,0,6.1,1.6,0,0,0,0,582,0,7037,6685,0,0,,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6,61.8,91.5,1
569,28.03.2018 15:54,28.03.2018 23:54,-,-,Manoeuvring,ARRI,0,0,1.3,1.3,1.3,,,4.6,4.6,6,6,,,5.8,7.05,6.42,1.25,,,0,0,,,,,0,,0.1,,,,,,,,,,,,,,,0,0,44,0,,,6338.9,0,,0.8,0.76,0.2,0.19,0.5,0.47,0.1,0.09,,,,,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,281.3,284.4,265.6,268.5,2.5,0.6,1.6,0.3,0,0,0,547,1353,711,1758,1670,711,547,,1285,3,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2,68.7,70,1
570,28.03.2018 14:36,28.03.2018 22:36,-,-,At Anchor,DEPA,31.49833333,121.41166670000001,3.6,3.6,0,,,,,,,,,5.8,7.1,6.45,1.3,,,33,33,,,14,,0,,0.1,,,,,,,,,,,,,,,0,0,44,0,,,6338.9,,,0.8,0.74,,,0.6,0.55,0.2,0.18,,,,,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,,304.2,,279.8,2.5,0,1.9,0.6,0,0,0,0,548,0,1972,1874,0,0,,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.3,61.8,91.6,1
571,28.03.2018 11:01,28.03.2018 19:01,-,-,Manoeuvring,ARRI,31.49833333,121.41166670000001,4.5,4.5,4.4,,,9.9,8.4,45,38,,,5.8,7.1,6.45,1.3,,,0,0,,,,,0,,0.1,,,,,,,,,,,,,,,0,0,44,0,,,6338.9,0,,4.1,3.87,3,2.83,1,0.94,0.1,0.09,,,,,4.1,4.1,0,0,0,0,0,0,0,0,0,0,0,359.6,292.7,339.6,276.4,12.8,9.3,3.1,0.3,0,0,0,1854,759,8342,3416,3246,8342,1854,,721,12,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.3,68.7,86,1
572,28.03.2018 06:31,28.03.2018 14:31,-,-,At Anchor,DEPA,31.98,120.82666670000002,2,2,0,,,,,,,,,6,7.1,6.55,1.1,,,37,32,,,13,,0,,0.1,,,,,,,,,,,,,,,0,0,44,0,,,6338.9,,,0.5,0.46,,,0.4,0.37,0.1,0.09,,,,,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,,387,,355.9,1.6,0,1.2,0.3,0,0,0,0,517,0,1034,982,0,0,,491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.3,61.8,81.9,1
573,28.03.2018 04:30,28.03.2018 12:30,-,-,Manoeuvring,ARRI,31.98166667,120.825,0.9,0.9,1,,,6.4,6.4,6,6,,,6,7.1,6.55,1.1,,,0,0,,,,,0,,0.1,,,,,,,,,,,,,,,0,0,44,0,,,6338.9,0,,0.5,0.47,0.1,0.09,0.3,0.28,0.1,0.09,,,,,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,203.3,286.1,191.9,270.2,1.6,0.3,0.9,0.3,0,0,0,547,1165,492,1048,996,492,547,,1107,3,,,,,,,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2,68.7,72,1
574,28.03.2018 03:37,28.03.2018 11:37,-,-,In Port,DEPA,0,0,23.6,23.6,0,,,,,,,,,5.8,7.1,6.45,1.3,,,34,33,,,13,,0,,0.1,,,,,,,,,,,,,,,0,0,44,0,,,6338.9,,,5,4.91,,,3.7,3.63,1.3,1.28,,,,,0,0,0,0,0,0,5,0,0,0,0,0,0,,271.4,,266.6,16,0,11.9,4.2,0,0,0,0,578,0,13631,12949,0,0,,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6,61.8,91.5,1
575,27.03.2018 04:00,27.03.2018 12:00,-,-,In Port,NOON,0,0,24,24,0,,,,,,,,,6,7.2,6.6,1.2,,,25,33,,,13,,0,,0.1,,,,,,,,,,,,,,,0,0,44,0,,,6338.9,,,4.1,4.03,,,2.3,2.26,1.8,1.77,,,,,0,0,0,0,0,0,4.1,0,0,0,0,0,0,,258.5,,254.4,13.1,0,7.4,5.8,0,0,0,0,371,0,8897,8452,0,0,,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6,61.8,91.4,1
576,26.03.2018 04:00,26.03.2018 12:00,-,-,In Port,NOON,0,0,24,24,0,,,,,,,,,4.2,6.5,5.35,2.3,,,20,20,,,13,,0,,0.1,,,,,,,,,,,,,,,0,0,44,0,,,6338.9,,,3,2.98,,,1.9,1.89,1.1,1.09,,,,,0,0,0,0,0,0,3,0,0,0,0,0,0,,258.4,,256.6,9.6,0,6.1,3.5,0,0,0,0,306,0,7352,6984,0,0,,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6,61.8,91.3,1
577,25.03.2018 04:00,25.03.2018 12:00,-,-,In Port,NOON,0,0,24,24,0,,,,,,,,,4.2,6.5,5.35,2.3,,,18,25,,,13,,0,,0.1,,,,,,,,,,,,,,,0,0,44,0,,,6338.9,,,1.9,1.88,,,1.9,1.88,,,,,,,0,0,0,0,0,0,1.9,0,0,0,0,0,0,,251.5,,249.1,6.1,0,6.1,0,0,0,0,0,315,0,7554,7176,0,0,,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5,59.4,91.7,1
578,24.03.2018 04:00,24.03.2018 12:00,-,-,In Port,NOON,0,0,24,24,0,,,,,,,,,0,0,0,0,,,18,21,,,15,,0,,0.1,,,,,,,,,,,,,,,0,0,44,0,,,6338.9,,,1.8,1.79,,,1.8,1.79,,,,,,,0,0,0,0,0,0,1.8,0,0,0,0,0,0,,263.9,,261.9,5.8,0,5.8,0,0,0,0,0,284,0,6821,6480,0,0,,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5,59.4,62.5,1
579,23.03.2018 04:00,23.03.2018 12:00,-,-,In Port,NOON,0,0,24,24,0,,,,,,,,,0,0,0,0,,,15,20,,,13,,0,,0.1,,,,,,,,,,,,,,,0,0,44,0,,,6338.9,,,1.7,1.69,,,1.7,1.69,,,,,,,0,0,0,0,0,0,1.7,0,0,0,0,0,0,,244.7,,243.2,5.5,0,5.5,0,0,0,0,0,289,0,6947,6600,0,0,,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5,59.4,65.3,1
580,22.03.2018 04:00,22.03.2018 12:00,-,-,In Port,NOON,0,0,24,24,0,,,,,,,,,0,0,0,0,,,11,18,,,11,,0,,0.1,,,,,,,,,,,,,,,0,0,44,0,,,6338.9,,,1.6,1.59,,,1.6,1.59,,,,,,,0,0,0,0,0,0,1.6,0,0,0,0,0,0,,297.3,,296.1,5.1,0,5.1,0,0,0,0,0,224,0,5381,5112,0,0,,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5,59.4,62.5,1
581,21.03.2018 04:00,21.03.2018 12:00,-,-,In Port,NOON,0,0,24,24,0,,,,,,,,,0,0,0,0,,,10,20,,,10,,0,,0.1,,,,,,,,,,,,,,,0,0,44,0,,,6338.9,,,1.6,1.59,,,1.6,1.59,,,,,,,0,0,0,0,0,0,1.6,0,0,0,0,0,0,,294.6,,293,5.1,0,5.1,0,0,0,0,0,226,0,5432,5160,0,0,,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5,59.4,62.5,1
582,20.03.2018 04:00,20.03.2018 12:00,-,-,In Port,NOON,0,0,24,24,0,,,,,,,,,0,0,0,0,,,8,20,,,13,,0,,0.1,,,,,,,,,,,,,,,0,0,44,0,,,6338.9,,,1.6,1.59,,,1.6,1.59,,,,,,,0,0,0,0,0,0,1.6,0,0,0,0,0,0,,274.2,,272.8,5.1,0,5.1,0,0,0,0,0,243,0,5836,5544,0,0,,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5,59.4,61.1,1
583,19.03.2018 04:00,19.03.2018 12:00,-,-,In Port,NOON,0,0,24,24,0,,,,,,,,,0,0,0,0,,,10,17,,,14,,0,,0.1,,,,,,,,,,,,,,,0,0,44,0,,,6338.9,,,1.5,1.49,,,1.5,1.49,,,,,,,0,0,0,0,0,0,1.5,0,0,0,0,0,0,,317.5,,316.4,4.8,0,4.8,0,0,0,0,0,197,0,4724,4488,0,0,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5,59.4,63,1
584,18.03.2018 04:00,18.03.2018 12:00,-,-,In Port,NOON,0,0,24,24,0,,,,,,,,,4.8,6.9,5.85,2.1,,,16,18,,,13,,0,,0.1,,,,,,,,,,,,,,,0,0,44,0,,,6338.9,,,2.1,2.09,,,2.1,2.09,,,,,,,0,0,0,0,0,0,2.1,0,0,0,0,0,0,,261.4,,260,6.7,0,6.7,0,0,0,0,0,335,0,8034,7632,0,0,,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5,59.4,90.3,1
585,17.03.2018 04:00,17.03.2018 12:00,-,-,In Port,NOON,0,0,24,24,0,,,,,,,,,5,6.8,5.9,1.8,,,16,17,,,12,,0,,0.1,,,,,,,,,,,,,,,0,0,44,0,,,6338.9,,,2.1,2.09,,,2.1,2.09,,,,,,,0,0,0,0,0,0,2.1,0,0,0,0,0,0,,263.9,,262.7,6.7,0,6.7,0,0,0,0,0,332,0,7958,7560,0,0,,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5,59.4,90.3,1
586,16.03.2018 04:00,16.03.2018 12:00,-,-,In Port,NOON,0,0,24,24,0,,,,,,,,,5.8,7,6.4,1.2,,,15,18,,,12,,0,,0.1,,,,,,,,,,,,,,,0,0,44,0,,,6338.9,,,2.3,2.29,,,2.3,2.29,,,,,,,0,0,0,0,0,0,2.3,0,0,0,0,0,0,,254.3,,253,7.4,0,7.4,0,0,0,0,0,377,0,9044,8592,0,0,,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5,59.4,90.3,1
587,15.03.2018 04:00,15.03.2018 12:00,-,-,In Port,NOON,0,0,24,24,0,,,,,,,,,5.8,7,6.4,1.2,,,22,16,,,12,,0,,0.1,,,,,,,,,,,,,,,0,0,44,0,,,6338.9,,,2.7,2.69,,,2.7,2.69,,,,,,,0,0,0,0,0,0,2.7,0,0,0,0,0,0,,278.7,,277.2,8.7,0,8.7,0,0,0,0,0,404,0,9688,9204,0,0,,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5,59.4,90.4,1
588,14.03.2018 04:00,14.03.2018 12:00,-,-,In Port,NOON,0,0,6.1,6.1,0,,,,,,,,,6.5,7,6.75,0.5,,,37,33,,,12,,0,,0.1,,,,,,,,,,,,,,,0,0,44,0,,,6338.9,,,1.7,1.67,,,1.4,1.37,0.3,0.29,,,,,0,0,0,0,0,0,1.7,0,0,0,0,0,0,,351.6,,345.1,5.5,0,4.5,1,0,0,0,0,653,0,3982,3783,0,0,,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6,61.8,86.6,1
589,13.03.2018 21:54,14.03.2018 05:54,-,-,Manoeuvring,ARRI,0,0,10.9,10.9,10.3,,,10.6,10.6,116,115,,,6.5,7,6.75,0.5,,,0,0,,,,,0,,0.1,,,,,,,,,,,,,,,0,0,44,0,,,6338.9,0,,8.5,8.03,6.4,6.04,1.8,1.7,0.3,0.28,,,,,8.5,8.5,0,0,0,0,0,0,0,0,0,0,0,217,271.8,204.9,256.6,26.5,19.9,5.6,0.9,0,0,0,2705,608,29489,6624,6292,29489,2705,,577,18,,,,,,,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4,68.7,92,1
590,13.03.2018 11:00,13.03.2018 19:00,-,-,At Sea,EOSP,31.11,122.655,7,7,7,270,270,7,7.1,49,50,,,6.4,6.9,6.65,0.5,,,34,33,,,10,,3,,6.7,,7.6,180,,298.3,0.3,,,,,,,,,0,0,44,0,,,7230,48,18.3,3.8,3.49,3,2.76,0.8,0.74,,,,,,,3.8,3.8,0,0,0,0,0,0,0,0,0,0,0,220.2,253.7,202.5,233.3,11.8,9.3,2.5,0,0,0,0,1946,451,13622,3154,2996,13622,1946,2478,428,12,,2478,,,-532.2,42.9,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.3,71.1,84,1
591,13.03.2018 04:00,13.03.2018 12:00,-,-,At Sea,NOON,31.75833333,122.8866667,24,24,24,181,181,14.3,14.3,343,342,,,6.4,6.9,6.65,0.5,,,33,33,,,10,,4,,9.3,,16.7,180,,359.4,1,,,,,,,,,0,0,44,0,,,7230,75.5,-3.6,34.6,31.82,31.3,28.79,3.3,3.04,,,,,,,34.6,34.6,0,0,0,0,0,0,0,0,0,0,0,207.5,215.6,190.9,198.3,107.8,97.5,10.3,0,0,0,0,6284,638,150816,15309,14544,150816,6284,12844,606,40,,12844,,,-6559.9,29.8,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.3,71.1,95,1
592,12.03.2018 04:00,12.03.2018 12:00,-,-,At Sea,NOON,37.43333333,122.96833329999998,17.4,17.4,17.4,180,180,14.8,14.7,257,256,,,5.9,7,6.45,1.1,,,27,33,,,3,,5,,12.3,,19.5,203,,14.3,2,,,,,,,,,0,0,44,0,,,5845,77,-4.8,25.7,23.67,23.3,21.46,2.4,2.21,,,,,,,25.7,25.7,0,0,0,0,0,0,0,0,0,0,0,207.8,216.9,191.3,199.8,80,72.6,7.5,0,0,0,0,6445,636,112143,11063,10510,112143,6445,4241,604,41,,4241,,,2204,1.7,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.3,71.1,95,1
